TIME,LAT,LON,SPEED,HEADING
2020-02-03 21:00:00,34.53,130.0,14.0,308.5
2020-02-03 22:00:00,34.7,129.9,13.7,311.5
2020-02-03 23:00:00,34.8,129.6,14.1,303.8
2020-02-04 00:00:00,34.94,129.4,11.4,314.0
2020-02-04 01:00:00,35.0,129.2,1.3,162.2
2020-02-04 02:00:00,35.0,129.2,12.1,302.0
2020-02-04 03:00:00,35.1,129.1,7.3,305.8
2020-02-04 04:00:00,35.1,129.1,0.0,0.0
2020-02-04 05:00:00,35.1,129.1,0.0,0.0
2020-02-04 06:00:00,35.1,129.1,0.0,0.0
2020-02-04 07:00:00,35.1,129.1,0.0,0.0
2020-02-04 08:00:00,35.1,129.1,0.0,0.0
2020-02-04 09:00:00,35.1,129.1,0.0,0.0
2020-02-04 10:00:00,35.1,129.1,0.0,0.0
2020-02-04 11:00:00,35.1,129.1,0.0,0.0
2020-02-04 12:00:00,35.1,129.1,0.0,0.0
2020-02-04 13:00:00,35.1,129.1,0.0,0.0
2020-02-04 14:00:00,35.1,129.1,0.0,0.0
2020-02-04 15:00:00,35.1,129.1,0.0,0.0
2020-02-04 16:00:00,35.03,129.2,12.7,123.8
2020-02-04 17:00:00,34.88,129.4,13.9,129.9
2020-02-04 18:00:00,34.72,129.6,14.6,133.6
2020-02-04 19:00:00,34.62,129.8,1.0,110.1
2020-02-04 20:00:00,34.62,129.8,1.5,96.2
2020-02-04 21:00:00,34.62,129.9,1.5,113.1
2020-02-04 22:00:00,34.6,129.9,1.6,124.7
2020-02-04 23:00:00,34.6,129.9,1.5,136.9
2020-02-05 00:00:00,34.56,129.9,2.1,142.0
2020-02-05 01:00:00,34.53,130.0,2.1,155.0
2020-02-05 02:00:00,34.5,130.0,2.3,158.2
2020-02-05 03:00:00,34.47,130.0,2.2,157.8
2020-02-05 04:00:00,34.4,130.0,10.4,130.2
2020-02-05 05:00:00,34.4,130.0,10.445,132.4
2020-02-05 06:00:00,34.4,130.0,10.484,134.5
2020-02-05 07:00:00,34.38,130.0,10.53,136.8
2020-02-05 08:00:00,34.38,130.0,10.57,138.9
2020-02-05 09:00:00,34.38,130.0,10.62,141.0
2020-02-05 10:00:00,34.38,130.0,10.664,143.1
2020-02-05 11:00:00,34.38,130.0,10.7,145.4
2020-02-05 12:00:00,34.38,130.0,10.75,147.5
2020-02-05 13:00:00,34.34,130.0,10.79,149.6
2020-02-05 14:00:00,34.34,130.0,10.836,151.8
2020-02-05 15:00:00,34.34,130.0,10.88,153.9
2020-02-05 16:00:00,34.34,130.0,10.92,156.1
2020-02-05 17:00:00,34.34,130.0,10.97,158.2
2020-02-05 18:00:00,34.34,130.0,11.016,160.4
2020-02-05 19:00:00,34.3,130.0,11.055,162.5
2020-02-05 20:00:00,34.3,130.0,11.1,164.8
2020-02-05 21:00:00,34.3,129.9,11.14,166.9
2020-02-05 22:00:00,34.3,129.9,11.19,169.0
2020-02-05 23:00:00,34.3,129.9,11.234,171.1
2020-02-06 00:00:00,34.3,129.9,11.27,173.2
