TIME,LAT,LON,SPEED,HEADING
2020-02-04 16:00:00,31.73,124.2,16.5,15.8
2020-02-04 17:00:00,31.77,124.25,16.6,14.9
2020-02-04 18:00:00,32.1,124.3,16.8,16.0
2020-02-04 19:00:00,32.44,124.44,16.77,15.266
2020-02-04 20:00:00,32.75,124.56,16.73,14.53
2020-02-04 21:00:00,33.1,124.7,16.7,13.8
2020-02-04 22:00:00,33.34,124.75,16.3,14.9
2020-02-04 23:00:00,33.62,124.8,16.0,16.0
2020-02-05 00:00:00,33.88,124.94,15.6,17.0
2020-02-05 01:00:00,34.12,125.0,14.5,8.8
2020-02-05 02:00:00,34.34,125.06,14.4,2.6
2020-02-05 03:00:00,34.6,125.06,14.2,6.4
2020-02-05 04:00:00,34.8,125.1,13.6,22.0
2020-02-05 05:00:00,35.03,125.2,14.1,19.7
2020-02-05 06:00:00,35.25,125.3,14.2,20.6
2020-02-05 07:00:00,35.47,125.44,13.6,21.4
2020-02-05 08:00:00,35.7,125.5,14.7,20.1
2020-02-05 09:00:00,35.94,125.6,15.1,19.8
2020-02-05 10:00:00,36.16,125.75,15.3,20.6
2020-02-05 11:00:00,36.4,125.8,15.9,20.4
2020-02-05 12:00:00,36.66,125.94,16.2,14.7
2020-02-05 13:00:00,36.9,126.06,16.1,28.8
2020-02-05 14:00:00,37.1,126.3,15.2,34.7
2020-02-05 15:00:00,37.3,126.44,10.3,27.1
2020-02-05 16:00:00,37.34,126.6,5.4,68.2
2020-02-05 17:00:00,37.34,126.6,0.1,323.0
2020-02-05 18:00:00,37.34,126.6,0.0,294.2
2020-02-05 19:00:00,37.34,126.6,0.1,247.0
2020-02-05 20:00:00,37.34,126.6,0.0,215.1
2020-02-05 21:00:00,37.34,126.6,0.0,179.9
2020-02-05 22:00:00,37.34,126.6,0.1,154.8
2020-02-05 23:00:00,37.34,126.6,0.1,141.2
2020-02-06 00:00:00,37.34,126.6,0.0,77.2
2020-02-06 01:00:00,37.34,126.6,0.1,118.4
2020-02-06 02:00:00,37.34,126.6,0.0,103.2
2020-02-06 03:00:00,37.34,126.6,0.0,352.2
2020-02-06 04:00:00,37.34,126.6,0.0,130.5
