TIME,LON,LAT,SPEED,HEADING
2020-02-08 15:00:00,31.95,126.3,15.34,202.1
2020-02-08 16:00:00,31.95,126.3,15.336,201.4
2020-02-08 17:00:00,31.94,126.3,15.32,200.8
2020-02-08 18:00:00,31.94,126.3,15.31,200.0
2020-02-08 19:00:00,31.94,126.3,15.305,199.2
2020-02-08 20:00:00,31.92,126.3,15.29,198.5
2020-02-08 21:00:00,31.92,126.3,15.28,197.8
2020-02-08 22:00:00,31.92,126.3,15.27,197.1
2020-02-08 23:00:00,31.9,126.3,15.26,196.4
2020-02-09 00:00:00,31.9,126.3,15.25,195.6
2020-02-09 01:00:00,31.9,126.25,15.24,194.9
2020-02-09 02:00:00,31.89,126.25,15.23,194.1
2020-02-09 03:00:00,31.89,126.25,15.22,193.5
2020-02-09 04:00:00,31.89,126.25,15.21,192.8
2020-02-09 05:00:00,31.88,126.25,15.195,192.0
2020-02-09 06:00:00,31.88,126.25,15.19,191.2
2020-02-09 07:00:00,31.88,126.25,15.18,190.5
2020-02-09 08:00:00,31.88,126.25,15.164,189.9
2020-02-09 09:00:00,31.86,126.25,15.16,189.1
2020-02-09 10:00:00,31.86,126.25,15.15,188.4
2020-02-09 11:00:00,31.86,126.25,15.13,187.6
2020-02-09 12:00:00,31.84,126.25,15.125,186.9
2020-02-09 13:00:00,31.84,126.25,15.12,186.2
2020-02-09 14:00:00,31.84,126.25,15.1,185.5
2020-02-09 15:00:00,31.83,126.25,15.09,184.8
2020-02-09 16:00:00,31.83,126.25,15.086,184.0
2020-02-09 17:00:00,31.83,126.25,15.07,183.4
2020-02-09 18:00:00,31.81,126.25,15.06,182.6
2020-02-09 19:00:00,31.81,126.25,15.055,181.9
2020-02-09 20:00:00,31.81,126.25,15.04,181.1
2020-02-09 21:00:00,31.8,126.25,15.03,180.4
2020-02-09 22:00:00,31.8,126.25,15.02,179.8
2020-02-09 23:00:00,31.8,126.25,15.01,179.0
2020-02-10 00:00:00,31.78,126.25,15.0,178.2
2020-02-10 01:00:00,31.78,126.25,14.99,177.5
2020-02-10 02:00:00,31.78,126.25,14.98,176.8
2020-02-10 03:00:00,31.77,126.25,14.97,176.1
2020-02-10 04:00:00,31.77,126.25,14.96,175.4
2020-02-10 05:00:00,31.77,126.25,14.945,174.6
2020-02-10 06:00:00,31.75,126.25,14.94,173.9
2020-02-10 07:00:00,31.75,126.25,14.93,173.1
2020-02-10 08:00:00,31.75,126.25,14.914,172.5
2020-02-10 09:00:00,31.73,126.25,14.91,171.8
2020-02-10 10:00:00,31.73,126.25,14.9,171.0
2020-02-10 11:00:00,31.73,126.25,14.88,170.2
2020-02-10 12:00:00,31.72,126.25,14.875,169.5
2020-02-10 13:00:00,31.72,126.25,14.87,168.9
2020-02-10 14:00:00,31.72,126.25,14.85,168.1
2020-02-10 15:00:00,31.7,126.25,14.84,167.4
2020-02-10 16:00:00,31.7,126.25,14.836,166.6
2020-02-10 17:00:00,31.7,126.25,14.82,166.0
2020-02-10 18:00:00,31.69,126.25,14.81,165.2
2020-02-10 19:00:00,31.69,126.25,14.805,164.5
2020-02-10 20:00:00,31.69,126.25,14.79,163.8
2020-02-10 21:00:00,31.67,126.25,14.78,163.0
2020-02-10 22:00:00,31.67,126.25,14.77,162.4
2020-02-10 23:00:00,31.67,126.25,14.76,161.6
2020-02-11 00:00:00,31.66,126.25,14.75,160.9
2020-02-11 01:00:00,31.66,126.25,14.74,160.1
2020-02-11 02:00:00,31.66,126.25,14.73,159.4
2020-02-11 03:00:00,31.64,126.25,14.72,158.8
2020-02-11 04:00:00,31.64,126.2,14.71,158.0
2020-02-11 05:00:00,31.64,126.2,14.695,157.2
2020-02-11 06:00:00,31.62,126.2,14.69,156.5
2020-02-11 07:00:00,31.62,126.2,14.68,155.8
2020-02-11 08:00:00,31.62,126.2,14.664,155.1
2020-02-11 09:00:00,31.61,126.2,14.66,154.4
2020-02-11 10:00:00,31.61,126.2,14.65,153.6
2020-02-11 11:00:00,31.61,126.2,14.63,152.9
2020-02-11 12:00:00,31.6,126.2,14.625,152.1
2020-02-11 13:00:00,31.6,126.2,14.62,151.5
2020-02-11 14:00:00,31.6,126.2,14.6,150.8
2020-02-11 15:00:00,31.58,126.2,14.59,150.0
2020-02-11 16:00:00,31.58,126.2,14.586,149.2
2020-02-11 17:00:00,31.58,126.2,14.57,148.6
2020-02-11 18:00:00,31.56,126.2,14.56,147.9
2020-02-11 19:00:00,31.56,126.2,14.555,147.1
2020-02-11 20:00:00,31.56,126.2,14.54,146.4
2020-02-11 21:00:00,31.55,126.2,14.53,145.6
2020-02-11 22:00:00,31.55,126.2,14.52,145.0
2020-02-11 23:00:00,31.55,126.2,14.51,144.2
2020-02-12 00:00:00,31.55,126.2,14.5,143.5
2020-02-12 01:00:00,31.53,126.2,14.49,142.8
2020-02-12 02:00:00,31.53,126.2,14.48,142.0
2020-02-12 03:00:00,31.53,126.2,14.47,141.4
2020-02-12 04:00:00,31.52,126.2,14.46,140.6
2020-02-12 05:00:00,31.52,126.2,14.445,139.9
2020-02-12 06:00:00,31.52,126.2,14.44,139.1
2020-02-12 07:00:00,31.5,126.2,14.43,138.4
2020-02-12 08:00:00,31.5,126.2,14.414,137.8
2020-02-12 09:00:00,31.5,126.2,14.41,137.0
2020-02-12 10:00:00,31.48,126.2,14.4,136.2
2020-02-12 11:00:00,31.48,126.2,14.38,135.5
2020-02-12 12:00:00,31.48,126.2,14.375,134.8
2020-02-12 13:00:00,31.47,126.2,14.37,134.1
2020-02-12 14:00:00,31.47,126.2,14.35,133.4
2020-02-12 15:00:00,31.47,126.2,14.34,132.6
2020-02-12 16:00:00,31.45,126.2,14.336,131.9
2020-02-12 17:00:00,31.45,126.2,14.32,131.2
2020-02-12 18:00:00,31.45,126.2,14.31,130.5
2020-02-12 19:00:00,31.44,126.2,14.305,129.8
2020-02-12 20:00:00,31.44,126.2,14.29,129.0
2020-02-12 21:00:00,31.44,126.2,14.28,128.2
2020-02-12 22:00:00,31.42,126.2,14.27,127.56
2020-02-12 23:00:00,31.42,126.2,14.26,126.9
2020-02-13 00:00:00,31.42,126.2,14.25,126.1
2020-02-13 01:00:00,31.4,126.2,14.24,125.4
2020-02-13 02:00:00,31.4,126.2,14.23,124.7
2020-02-13 03:00:00,31.4,126.2,14.22,123.94
2020-02-13 04:00:00,31.39,126.2,14.21,123.25
2020-02-13 05:00:00,31.39,126.1,14.2,122.5
2020-02-13 06:00:00,31.39,126.1,14.19,121.75
2020-02-13 07:00:00,31.38,126.1,14.18,121.06
2020-02-13 08:00:00,31.38,126.1,14.17,120.3
2020-02-13 09:00:00,31.38,126.1,14.16,119.6
2020-02-13 10:00:00,31.36,126.1,14.15,118.9
2020-02-13 11:00:00,31.36,126.1,14.14,118.1
2020-02-13 12:00:00,31.36,126.1,14.125,117.44
2020-02-13 13:00:00,31.34,126.1,14.12,116.7
2020-02-13 14:00:00,31.34,126.1,14.11,116.0
2020-02-13 15:00:00,31.34,126.1,14.09,115.25
2020-02-13 16:00:00,31.33,126.1,14.086,114.56
2020-02-13 17:00:00,31.33,126.1,14.08,113.8
2020-02-13 18:00:00,31.33,126.1,14.06,113.06
2020-02-13 19:00:00,31.31,126.1,14.055,112.4
2020-02-13 20:00:00,31.31,126.1,14.05,111.6
2020-02-13 21:00:00,31.31,126.1,14.03,110.94
2020-02-13 22:00:00,31.3,126.1,14.02,110.2
2020-02-13 23:00:00,31.3,126.1,14.016,109.44
2020-02-14 00:00:00,31.3,126.1,14.0,108.75
2020-02-14 01:00:00,31.28,126.1,13.99,108.0
2020-02-14 02:00:00,31.28,126.1,13.984,107.3
2020-02-14 03:00:00,31.28,126.1,13.97,106.56
2020-02-14 04:00:00,31.27,126.1,13.96,105.9
2020-02-14 05:00:00,31.27,126.1,13.95,105.1
2020-02-14 06:00:00,31.27,126.1,13.94,104.4
2020-02-14 07:00:00,31.25,126.1,13.93,103.7
2020-02-14 08:00:00,31.25,126.1,13.92,102.94
2020-02-14 09:00:00,31.25,126.1,13.91,102.25
2020-02-14 10:00:00,31.23,126.1,13.9,101.5
2020-02-14 11:00:00,31.23,126.1,13.89,100.75
2020-02-14 12:00:00,31.23,126.1,13.875,100.06
2020-02-14 13:00:00,31.23,126.1,13.87,99.3
2020-02-14 14:00:00,31.22,126.1,13.86,98.6
2020-02-14 15:00:00,31.22,126.1,13.84,97.9
2020-02-14 16:00:00,31.22,126.1,13.836,97.2
2020-02-14 17:00:00,31.2,126.1,13.83,96.44
2020-02-14 18:00:00,31.2,126.1,13.81,95.7
2020-02-14 19:00:00,31.2,126.1,13.805,95.0
2020-02-14 20:00:00,31.19,126.1,13.8,94.25
2020-02-14 21:00:00,31.19,126.1,13.78,93.56
2020-02-14 22:00:00,31.19,126.1,13.77,92.8
2020-02-14 23:00:00,31.17,126.1,13.766,92.06
2020-02-15 00:00:00,31.17,126.1,13.75,91.4
2020-02-15 01:00:00,31.17,126.1,13.74,90.6
2020-02-15 02:00:00,31.16,126.1,13.734,89.94
2020-02-15 03:00:00,31.16,126.1,13.72,89.2
2020-02-15 04:00:00,31.16,126.1,13.71,88.5
2020-02-15 05:00:00,31.14,126.1,13.7,87.75
2020-02-15 06:00:00,31.14,126.1,13.69,87.0
2020-02-15 07:00:00,31.14,126.1,13.68,86.3
2020-02-15 08:00:00,31.12,126.06,13.67,85.56
2020-02-15 09:00:00,31.12,126.06,13.66,84.9
2020-02-15 10:00:00,31.12,126.06,13.65,84.1
2020-02-15 11:00:00,31.11,126.06,13.64,83.4
2020-02-15 12:00:00,31.11,126.06,13.625,82.7
2020-02-15 13:00:00,31.11,126.06,13.62,81.94
2020-02-15 14:00:00,31.1,126.06,13.61,81.25
2020-02-15 15:00:00,31.1,126.06,13.59,80.5
2020-02-15 16:00:00,31.1,126.06,13.586,79.8
2020-02-15 17:00:00,31.08,126.06,13.58,79.06
2020-02-15 18:00:00,31.08,126.06,13.56,78.3
2020-02-15 19:00:00,31.08,126.06,13.555,77.6
2020-02-15 20:00:00,31.06,126.06,13.55,76.9
2020-02-15 21:00:00,31.06,126.06,13.53,76.2
2020-02-15 22:00:00,31.06,126.06,13.52,75.44
2020-02-15 23:00:00,31.05,126.06,13.516,74.7
2020-02-16 00:00:00,31.05,126.06,13.5,74.0
2020-02-16 01:00:00,31.05,126.06,13.49,73.25
2020-02-16 02:00:00,31.03,126.06,13.484,72.56
2020-02-16 03:00:00,31.03,126.06,13.47,71.8
2020-02-16 04:00:00,31.03,126.06,13.46,71.1
2020-02-16 05:00:00,31.02,126.06,13.45,70.4
2020-02-16 06:00:00,31.02,126.06,13.44,69.6
2020-02-16 07:00:00,31.02,126.06,13.43,68.94
2020-02-16 08:00:00,31.0,126.06,13.42,68.2
2020-02-16 09:00:00,31.0,126.06,13.41,67.5
2020-02-16 10:00:00,31.0,126.06,13.4,66.75
2020-02-16 11:00:00,30.98,126.06,13.39,66.0
2020-02-16 12:00:00,30.98,126.06,13.375,65.3
2020-02-16 13:00:00,30.98,126.06,13.37,64.56
2020-02-16 14:00:00,30.97,126.06,13.36,63.84
2020-02-16 15:00:00,30.97,126.06,13.34,63.12
2020-02-16 16:00:00,30.97,126.06,13.336,62.4
2020-02-16 17:00:00,30.95,126.06,13.33,61.7
2020-02-16 18:00:00,30.95,126.06,13.31,60.97
2020-02-16 19:00:00,30.95,126.06,13.305,60.25
2020-02-16 20:00:00,30.94,126.06,13.3,59.5
2020-02-16 21:00:00,30.94,126.06,13.28,58.78
2020-02-16 22:00:00,30.94,126.06,13.27,58.06
2020-02-16 23:00:00,30.92,126.06,13.266,57.34
2020-02-17 00:00:00,30.92,126.06,13.25,56.62
2020-02-17 01:00:00,30.92,126.06,13.24,55.9
2020-02-17 02:00:00,30.9,126.06,13.234,55.16
2020-02-17 03:00:00,30.9,126.06,13.22,54.44
2020-02-17 04:00:00,30.9,126.06,13.21,53.72
2020-02-17 05:00:00,30.9,126.06,13.2,53.0
2020-02-17 06:00:00,30.89,126.06,13.19,52.28
2020-02-17 07:00:00,30.89,126.06,13.18,51.56
2020-02-17 08:00:00,30.89,126.06,13.17,50.8
2020-02-17 09:00:00,30.88,126.0,13.16,50.1
2020-02-17 10:00:00,30.88,126.0,13.15,49.38
2020-02-17 11:00:00,30.88,126.0,13.14,48.66
2020-02-17 12:00:00,30.86,126.0,13.125,47.94
2020-02-17 13:00:00,30.86,126.0,13.12,47.22
2020-02-17 14:00:00,30.86,126.0,13.11,46.47
2020-02-17 15:00:00,30.84,126.0,13.09,45.75
2020-02-17 16:00:00,30.84,126.0,13.086,45.03
2020-02-17 17:00:00,30.84,126.0,13.08,44.3
2020-02-17 18:00:00,30.83,126.0,13.06,43.6
2020-02-17 19:00:00,30.83,126.0,13.055,42.88
2020-02-17 20:00:00,30.83,126.0,13.05,42.12
2020-02-17 21:00:00,30.81,126.0,13.03,41.4
2020-02-17 22:00:00,30.81,126.0,13.02,40.7
2020-02-17 23:00:00,30.81,126.0,13.016,39.97
2020-02-18 00:00:00,30.8,126.0,13.0,39.25
2020-02-18 01:00:00,30.8,126.0,12.99,38.53
2020-02-18 02:00:00,30.8,126.0,12.984,37.78
2020-02-18 03:00:00,30.78,126.0,12.97,37.06
2020-02-18 04:00:00,30.78,126.0,12.96,36.34
2020-02-18 05:00:00,30.78,126.0,12.95,35.62
2020-02-18 06:00:00,30.77,126.0,12.94,34.9
2020-02-18 07:00:00,30.77,126.0,12.93,34.2
2020-02-18 08:00:00,30.77,126.0,12.92,33.44
2020-02-18 09:00:00,30.75,126.0,12.91,32.72
2020-02-18 10:00:00,30.75,126.0,12.9,32.0
2020-02-18 11:00:00,30.97,126.2,14.0,35.0
2020-02-18 12:00:00,31.17,126.3,14.1,34.0
2020-02-18 13:00:00,31.38,126.5,14.2,33.0
2020-02-18 14:00:00,31.6,126.6,14.3,32.0
2020-02-18 15:00:00,31.8,126.8,14.4,31.0
2020-02-18 16:00:00,32.0,126.94,14.5,30.0
2020-02-18 17:00:00,32.22,127.06,14.8,22.0
2020-02-18 18:00:00,32.47,127.2,15.9,26.0
2020-02-18 19:00:00,32.7,127.3,15.3,39.0
2020-02-18 20:00:00,32.84,127.56,13.5,64.0
2020-02-18 21:00:00,32.94,127.75,14.1,66.0
2020-02-18 22:00:00,33.03,127.94,13.555,64.0
2020-02-18 23:00:00,33.12,128.1,13.016,62.0
2020-02-19 00:00:00,33.22,128.4,12.47,60.0
2020-02-19 01:00:00,33.3,128.5,11.93,58.0
2020-02-19 02:00:00,33.4,128.8,11.38,56.0
2020-02-19 03:00:00,33.5,128.9,10.84,54.0
2020-02-19 04:00:00,33.6,129.1,10.3,52.0
2020-02-19 05:00:00,33.72,129.4,10.3,51.0
2020-02-19 06:00:00,33.8,129.5,10.8,51.0
2020-02-19 07:00:00,33.94,129.6,9.6,97.0
2020-02-19 08:00:00,33.94,129.6,9.805,103.06
2020-02-19 09:00:00,33.97,129.6,10.0,109.1
2020-02-19 10:00:00,33.97,129.6,10.2,115.2
2020-02-19 11:00:00,34.0,129.6,10.4,121.25
2020-02-19 12:00:00,34.0,129.8,10.6,127.3
2020-02-19 13:00:00,34.03,129.8,10.8,133.4
2020-02-19 14:00:00,34.03,129.8,11.0,139.4
2020-02-19 15:00:00,34.06,129.8,11.2,145.5
2020-02-19 16:00:00,34.06,129.8,11.4,151.5
2020-02-19 17:00:00,34.1,129.8,11.6,157.6
2020-02-19 18:00:00,34.1,129.8,11.8,163.6
2020-02-19 19:00:00,34.12,129.8,12.0,169.6
2020-02-19 20:00:00,34.12,129.8,12.195,175.8
2020-02-19 21:00:00,34.16,129.9,12.4,181.8
2020-02-19 22:00:00,34.16,129.9,12.6,187.9
2020-02-19 23:00:00,34.2,129.9,12.8,193.9
2020-02-20 00:00:00,34.2,129.9,13.0,200.0
2020-02-20 01:00:00,34.22,129.9,13.195,206.0
2020-02-20 02:00:00,34.22,129.9,13.4,212.1
2020-02-20 03:00:00,34.25,129.9,13.59,218.1
2020-02-20 04:00:00,34.25,129.9,13.8,224.2
2020-02-20 05:00:00,34.28,130.0,14.0,230.2
2020-02-20 06:00:00,34.28,130.0,14.195,236.4
2020-02-20 07:00:00,34.3,130.0,14.4,242.4
2020-02-20 08:00:00,34.3,130.0,14.59,248.4
2020-02-20 09:00:00,34.34,130.0,14.8,254.5
2020-02-20 10:00:00,34.34,130.0,14.99,260.5
2020-02-20 11:00:00,34.38,130.0,15.195,266.5
2020-02-20 12:00:00,34.38,130.0,15.4,272.8
2020-02-20 13:00:00,34.4,130.0,15.59,278.8
2020-02-20 14:00:00,34.4,130.1,15.8,284.8
2020-02-20 15:00:00,34.44,130.1,15.99,290.8
2020-02-20 16:00:00,34.44,130.1,16.19,297.0
2020-02-20 17:00:00,34.47,130.1,16.39,303.0
2020-02-20 18:00:00,34.47,130.1,16.6,309.0
2020-02-20 19:00:00,34.62,129.9,16.3,303.0
2020-02-20 20:00:00,34.78,129.6,16.2,308.0
2020-02-20 21:00:00,34.94,129.4,11.5,305.0
2020-02-20 22:00:00,35.06,129.1,8.7,312.0
2020-02-20 23:00:00,35.1,129.1,0.0,52.0
2020-02-21 00:00:00,35.1,129.1,0.1,45.0
2020-02-21 01:00:00,35.1,129.1,0.0,49.0
2020-02-21 02:00:00,35.1,129.1,0.0,84.0
2020-02-21 03:00:00,35.1,129.1,0.0,72.0
2020-02-21 04:00:00,35.1,129.1,0.0,338.0
2020-02-21 05:00:00,35.1,129.1,0.0,320.0
2020-02-21 06:00:00,35.1,129.1,0.0,219.0
2020-02-21 07:00:00,35.1,129.1,0.0,218.0
2020-02-21 08:00:00,35.1,129.1,0.0,180.0
2020-02-21 09:00:00,35.1,129.1,0.0,124.0
2020-02-21 10:00:00,35.1,129.1,0.0,301.0
2020-02-21 11:00:00,35.1,129.1,1.9,132.0
2020-02-21 12:00:00,34.94,129.1,14.2,217.0
2020-02-21 13:00:00,34.75,128.9,14.0,222.0
2020-02-21 14:00:00,34.6,128.8,14.5,231.0
2020-02-21 15:00:00,34.47,128.5,15.1,256.0
2020-02-21 16:00:00,34.53,128.1,16.7,290.0
2020-02-21 17:00:00,34.62,127.94,11.9,345.0
2020-02-21 18:00:00,34.78,127.8,13.5,344.0
2020-02-21 19:00:00,34.9,127.7,2.9,249.0
2020-02-21 20:00:00,34.9,127.7,0.0,340.0
2020-02-21 21:00:00,34.9,127.7,0.0,142.0
2020-02-21 22:00:00,34.9,127.7,0.0,79.0
2020-02-21 23:00:00,34.9,127.7,0.0,280.0
2020-02-22 00:00:00,34.9,127.7,0.0,5.0
2020-02-22 01:00:00,34.9,127.7,0.0,74.0
2020-02-22 02:00:00,34.9,127.7,0.0,322.0
2020-02-22 03:00:00,34.9,127.7,0.0,282.0
2020-02-22 04:00:00,34.9,127.7,0.0,80.0
2020-02-22 05:00:00,34.9,127.7,0.0,6.0
2020-02-22 06:00:00,34.9,127.7,3.7,70.0
2020-02-22 07:00:00,34.78,127.8,8.9,165.0
2020-02-22 08:00:00,34.6,127.94,14.2,179.0
2020-02-22 09:00:00,34.3,127.94,16.0,180.0
2020-02-22 10:00:00,34.1,127.8,15.6,210.0
2020-02-22 11:00:00,33.88,127.6,15.7,208.0
2020-02-22 12:00:00,33.66,127.5,15.5,213.0
2020-02-22 13:00:00,33.44,127.3,13.6,211.0
2020-02-22 14:00:00,33.28,127.2,9.4,212.0
2020-02-22 15:00:00,33.12,127.1,8.2,224.0
2020-02-22 16:00:00,33.03,127.0,8.9,210.0
2020-02-22 17:00:00,32.8,126.9,15.2,210.0
2020-02-22 18:00:00,32.6,126.7,15.6,213.0
2020-02-22 19:00:00,32.38,126.56,15.9,208.0
2020-02-22 20:00:00,32.16,126.4,15.8,211.0
2020-02-22 21:00:00,31.95,126.25,15.8,210.0
2020-02-22 22:00:00,31.92,126.2,15.8,209.0
2020-02-22 23:00:00,31.7,126.06,15.58,209.0
2020-02-23 00:00:00,31.48,125.9,15.36,208.9
2020-02-23 01:00:00,31.25,125.75,15.14,208.9
2020-02-23 02:00:00,31.03,125.56,14.92,208.8
2020-02-23 03:00:00,30.81,125.44,14.7,208.8
2020-02-23 04:00:00,30.6,125.25,14.484,208.8
2020-02-23 05:00:00,30.36,125.1,14.266,208.6
2020-02-23 06:00:00,30.14,125.0,14.05,208.6
2020-02-23 07:00:00,29.92,124.8,13.83,208.6
2020-02-23 08:00:00,29.7,124.7,13.61,208.5
2020-02-23 09:00:00,29.47,124.5,13.39,208.5
2020-02-23 10:00:00,29.25,124.4,13.17,208.4
2020-02-23 11:00:00,29.03,124.2,12.95,208.4
2020-02-23 12:00:00,28.81,124.06,12.734,208.4
2020-02-23 13:00:00,28.58,123.94,12.516,208.2
2020-02-23 14:00:00,28.36,123.75,12.3,208.2
2020-02-23 15:00:00,28.14,123.6,12.08,208.2
2020-02-23 16:00:00,27.92,123.44,11.86,208.1
2020-02-23 17:00:00,27.69,123.3,11.64,208.1
2020-02-23 18:00:00,27.47,123.1,11.42,208.0
2020-02-23 19:00:00,27.25,123.0,11.2,208.0
2020-02-23 20:00:00,27.27,123.0,11.23,207.1
2020-02-23 21:00:00,27.28,123.0,11.25,206.1
2020-02-23 22:00:00,27.3,123.06,11.27,205.2
