TIME,LAT,LON,SPEED,HEADING
2020-02-04 12:00:00,36.78,132.5,12.1,234.6
2020-02-04 13:00:00,36.66,132.2,12.0,232.2
2020-02-04 14:00:00,36.66,132.2,11.8,232.5
2020-02-04 15:00:00,36.53,132.0,11.84,232.4
2020-02-04 16:00:00,36.4,131.8,11.88,232.1
2020-02-04 17:00:00,36.28,131.5,11.93,232.0
2020-02-04 18:00:00,36.12,131.4,11.97,231.8
2020-02-04 19:00:00,36.0,131.1,12.016,231.6
2020-02-04 20:00:00,35.88,130.9,12.055,231.4
2020-02-04 21:00:00,35.75,130.6,12.1,231.2
2020-02-04 22:00:00,35.62,130.5,11.9,233.2
2020-02-04 23:00:00,35.53,130.2,11.9,233.0
2020-02-05 00:00:00,35.4,130.1,12.3,229.8
2020-02-05 01:00:00,35.28,129.9,12.9,236.4
2020-02-05 02:00:00,35.16,129.8,11.9,225.1
2020-02-05 03:00:00,35.03,129.5,11.9,242.6
2020-02-05 04:00:00,34.97,129.2,11.2,240.6
2020-02-05 05:00:00,34.8,129.1,12.1,231.5
2020-02-05 06:00:00,34.7,128.9,12.3,241.8
2020-02-05 07:00:00,34.6,128.8,12.4,234.0
2020-02-05 08:00:00,34.47,128.5,12.9,238.5
2020-02-05 09:00:00,34.47,128.2,11.7,290.0
2020-02-05 10:00:00,34.53,128.0,12.1,293.0
2020-02-05 11:00:00,34.7,127.9,11.9,304.0
2020-02-05 12:00:00,34.72,127.8,0.4,359.2
2020-02-05 13:00:00,34.72,127.8,0.2,358.5
2020-02-05 14:00:00,34.72,127.8,0.1,27.6
2020-02-05 15:00:00,34.72,127.8,0.0,188.8
2020-02-05 16:00:00,34.72,127.8,0.1,12.9
2020-02-05 17:00:00,34.84,127.8,10.9,348.5
2020-02-05 18:00:00,34.88,127.75,0.0,297.8
2020-02-05 19:00:00,34.88,127.75,0.1,240.8
2020-02-05 20:00:00,34.88,127.75,0.1,238.5
2020-02-05 21:00:00,34.88,127.75,0.0,207.0
2020-02-05 22:00:00,34.88,127.75,0.1,162.8
2020-02-05 23:00:00,34.88,127.75,0.1,150.8
2020-02-06 00:00:00,34.88,127.75,0.0,140.5
2020-02-06 01:00:00,34.88,127.75,0.0,153.8
2020-02-06 02:00:00,34.88,127.75,0.0,94.1
2020-02-06 03:00:00,34.88,127.75,0.0,94.1
2020-02-06 04:00:00,34.88,127.75,0.0,53.6
2020-02-06 05:00:00,34.88,127.75,0.0,260.5
2020-02-06 06:00:00,34.88,127.75,0.0,224.8
2020-02-06 07:00:00,34.84,127.8,11.0,149.2
2020-02-06 08:00:00,34.7,127.9,12.1,125.4
2020-02-06 09:00:00,34.53,128.0,12.3,141.0
2020-02-06 10:00:00,34.47,128.2,12.5,96.5
2020-02-06 11:00:00,34.47,128.5,12.2,85.4
2020-02-06 12:00:00,34.56,128.8,11.8,56.7
2020-02-06 13:00:00,34.66,128.9,11.6,53.2
2020-02-06 14:00:00,34.8,129.0,11.7,22.1
2020-02-06 15:00:00,34.84,129.0,0.6,262.5
2020-02-06 16:00:00,34.97,129.0,11.6,350.8
2020-02-06 17:00:00,35.06,129.0,0.2,2.4
2020-02-06 18:00:00,35.06,129.0,0.1,117.7
2020-02-06 19:00:00,35.06,129.0,0.2,279.2
2020-02-06 20:00:00,35.06,129.0,0.1,191.8
2020-02-06 21:00:00,35.06,129.0,0.0,153.9
2020-02-06 22:00:00,35.06,129.0,0.1,155.8
2020-02-06 23:00:00,35.06,129.0,3.5,238.4
2020-02-07 00:00:00,34.94,129.2,11.4,86.7
2020-02-07 01:00:00,34.97,129.4,11.6,55.6
2020-02-07 02:00:00,35.1,129.6,10.9,48.1
2020-02-07 03:00:00,35.22,129.8,10.0,41.3
2020-02-07 04:00:00,35.3,130.0,11.2,54.4
2020-02-07 05:00:00,35.44,130.1,11.4,54.2
2020-02-07 06:00:00,35.53,130.4,11.3,53.2
2020-02-07 07:00:00,35.66,130.5,11.9,53.4
2020-02-07 08:00:00,35.78,130.8,12.2,53.6
2020-02-07 09:00:00,35.8,130.8,12.1,51.0
2020-02-07 10:00:00,35.94,131.0,12.03,51.34
2020-02-07 11:00:00,36.06,131.2,11.96,51.7
2020-02-07 12:00:00,36.2,131.5,11.89,52.03
2020-02-07 13:00:00,36.34,131.6,11.81,52.38
2020-02-07 14:00:00,36.47,131.9,11.74,52.72
2020-02-07 15:00:00,36.6,132.1,11.67,53.06
2020-02-07 16:00:00,36.72,132.4,11.6,53.4
2020-02-07 17:00:00,36.8,132.5,11.8,55.7
2020-02-07 18:00:00,36.8,132.5,11.8,57.06
2020-02-07 19:00:00,36.78,132.5,11.8,58.44
2020-02-07 20:00:00,36.78,132.5,11.8,59.8
2020-02-07 21:00:00,36.75,132.5,11.79,61.2
2020-02-07 22:00:00,36.75,132.5,11.79,62.56
2020-02-07 23:00:00,36.72,132.5,11.79,63.94
2020-02-08 00:00:00,36.72,132.5,11.79,65.3
2020-02-08 01:00:00,36.7,132.4,11.79,66.7
2020-02-08 02:00:00,36.7,132.4,11.79,68.06
2020-02-08 03:00:00,36.66,132.4,11.79,69.44
2020-02-08 04:00:00,36.66,132.4,11.79,70.8
2020-02-08 05:00:00,36.62,132.4,11.78,72.2
2020-02-08 06:00:00,36.62,132.4,11.78,73.56
2020-02-08 07:00:00,36.6,132.4,11.78,74.94
2020-02-08 08:00:00,36.6,132.4,11.78,76.3
2020-02-08 09:00:00,36.56,132.4,11.78,77.7
2020-02-08 10:00:00,36.56,132.4,11.78,79.06
2020-02-08 11:00:00,36.53,132.4,11.78,80.44
2020-02-08 12:00:00,36.53,132.4,11.78,81.8
2020-02-08 13:00:00,36.5,132.4,11.77,83.1
2020-02-08 14:00:00,36.5,132.4,11.77,84.5
2020-02-08 15:00:00,36.5,132.4,11.77,85.9
2020-02-08 16:00:00,36.47,132.2,11.77,87.25
2020-02-08 17:00:00,36.47,132.2,11.77,88.6
2020-02-08 18:00:00,36.44,132.2,11.77,90.0
2020-02-08 19:00:00,36.44,132.2,11.77,91.4
2020-02-08 20:00:00,36.4,132.2,11.77,92.75
2020-02-08 21:00:00,36.4,132.2,11.766,94.1
2020-02-08 22:00:00,36.38,132.2,11.766,95.5
2020-02-08 23:00:00,36.38,132.2,11.766,96.9
2020-02-09 00:00:00,36.34,132.2,11.766,98.25
2020-02-09 01:00:00,36.34,132.2,11.766,99.6
2020-02-09 02:00:00,36.3,132.2,11.766,101.0
2020-02-09 03:00:00,36.3,132.2,11.766,102.4
2020-02-09 04:00:00,36.28,132.2,11.76,103.75
2020-02-09 05:00:00,36.28,132.2,11.76,105.1
2020-02-09 06:00:00,36.25,132.2,11.76,106.5
2020-02-09 07:00:00,36.25,132.1,11.76,107.9
2020-02-09 08:00:00,36.22,132.1,11.76,109.25
2020-02-09 09:00:00,36.22,132.1,11.76,110.6
2020-02-09 10:00:00,36.2,132.1,11.76,112.0
2020-02-09 11:00:00,36.2,132.1,11.76,113.4
2020-02-09 12:00:00,36.2,132.1,11.75,114.75
2020-02-09 13:00:00,36.16,132.1,11.75,116.1
2020-02-09 14:00:00,36.16,132.1,11.75,117.5
2020-02-09 15:00:00,36.12,132.1,11.75,118.9
2020-02-09 16:00:00,36.12,132.1,11.75,120.25
2020-02-09 17:00:00,36.1,132.1,11.75,121.6
2020-02-09 18:00:00,36.1,132.1,11.75,123.0
2020-02-09 19:00:00,36.06,132.1,11.75,124.4
2020-02-09 20:00:00,36.06,132.1,11.74,125.75
2020-02-09 21:00:00,36.03,132.0,11.74,127.1
2020-02-09 22:00:00,36.03,132.0,11.74,128.5
2020-02-09 23:00:00,36.0,132.0,11.74,129.9
2020-02-10 00:00:00,36.0,132.0,11.74,131.2
2020-02-10 01:00:00,35.97,132.0,11.74,132.6
2020-02-10 02:00:00,35.97,132.0,11.74,134.0
2020-02-10 03:00:00,35.94,132.0,11.734,135.4
2020-02-10 04:00:00,35.94,132.0,11.734,136.8
2020-02-10 05:00:00,35.9,132.0,11.734,138.1
2020-02-10 06:00:00,35.9,132.0,11.734,139.5
2020-02-10 07:00:00,35.88,132.0,11.734,140.9
2020-02-10 08:00:00,35.88,132.0,11.734,142.2
2020-02-10 09:00:00,35.84,132.0,11.734,143.6
2020-02-10 10:00:00,35.84,132.0,11.734,145.0
2020-02-10 11:00:00,35.84,132.0,11.73,146.4
2020-02-10 12:00:00,35.8,131.9,11.73,147.8
2020-02-10 13:00:00,35.8,131.9,11.73,149.1
2020-02-10 14:00:00,35.78,131.9,11.73,150.5
2020-02-10 15:00:00,35.78,131.9,11.73,151.9
2020-02-10 16:00:00,35.75,131.9,11.73,153.2
2020-02-10 17:00:00,35.75,131.9,11.73,154.6
2020-02-10 18:00:00,35.72,131.9,11.73,156.0
2020-02-10 19:00:00,35.72,131.9,11.72,157.4
2020-02-10 20:00:00,35.7,131.9,11.72,158.8
2020-02-10 21:00:00,35.7,131.9,11.72,160.1
2020-02-10 22:00:00,35.66,131.9,11.72,161.5
2020-02-10 23:00:00,35.66,131.9,11.72,162.8
2020-02-11 00:00:00,35.62,131.9,11.72,164.1
2020-02-11 01:00:00,35.62,131.9,11.72,165.5
2020-02-11 02:00:00,35.6,131.9,11.72,166.9
2020-02-11 03:00:00,35.6,131.8,11.71,168.2
2020-02-11 04:00:00,35.56,131.8,11.71,169.6
2020-02-11 05:00:00,35.56,131.8,11.71,171.0
2020-02-11 06:00:00,35.53,131.8,11.71,172.4
2020-02-11 07:00:00,35.53,131.8,11.71,173.8
2020-02-11 08:00:00,35.53,131.8,11.71,175.1
2020-02-11 09:00:00,35.5,131.8,11.71,176.5
2020-02-11 10:00:00,35.5,131.8,11.7,177.9
2020-02-11 11:00:00,35.47,131.8,11.7,179.2
2020-02-11 12:00:00,35.47,131.8,11.7,180.6
2020-02-11 13:00:00,35.44,131.8,11.7,182.0
2020-02-11 14:00:00,35.44,131.8,11.7,183.4
2020-02-11 15:00:00,35.4,131.8,11.7,184.8
2020-02-11 16:00:00,35.4,131.8,11.7,186.1
2020-02-11 17:00:00,35.38,131.8,11.7,187.5
2020-02-11 18:00:00,35.38,131.6,11.695,188.9
2020-02-11 19:00:00,35.34,131.6,11.695,190.2
2020-02-11 20:00:00,35.34,131.6,11.695,191.6
2020-02-11 21:00:00,35.3,131.6,11.695,193.0
2020-02-11 22:00:00,35.3,131.6,11.695,194.4
2020-02-11 23:00:00,35.28,131.6,11.695,195.8
2020-02-12 00:00:00,35.28,131.6,11.695,197.1
2020-02-12 01:00:00,35.25,131.6,11.695,198.5
2020-02-12 02:00:00,35.25,131.6,11.69,199.9
2020-02-12 03:00:00,35.22,131.6,11.69,201.2
2020-02-12 04:00:00,35.22,131.6,11.69,202.6
2020-02-12 05:00:00,35.22,131.6,11.69,204.0
2020-02-12 06:00:00,35.2,131.6,11.69,205.4
2020-02-12 07:00:00,35.2,131.6,11.69,206.8
2020-02-12 08:00:00,35.16,131.6,11.69,208.1
2020-02-12 09:00:00,35.16,131.5,11.68,209.5
2020-02-12 10:00:00,35.12,131.5,11.68,210.9
2020-02-12 11:00:00,35.12,131.5,11.68,212.2
2020-02-12 12:00:00,35.1,131.5,11.68,213.6
2020-02-12 13:00:00,35.1,131.5,11.68,215.0
2020-02-12 14:00:00,35.06,131.5,11.68,216.4
2020-02-12 15:00:00,35.06,131.5,11.68,217.8
2020-02-12 16:00:00,35.03,131.5,11.68,219.1
2020-02-12 17:00:00,35.03,131.5,11.67,220.5
2020-02-12 18:00:00,35.0,131.5,11.67,221.9
2020-02-12 19:00:00,35.0,131.5,11.67,223.2
2020-02-12 20:00:00,34.97,131.5,11.67,224.6
2020-02-12 21:00:00,34.97,131.5,11.67,226.0
2020-02-12 22:00:00,34.94,131.5,11.67,227.4
2020-02-12 23:00:00,34.94,131.5,11.67,228.8
2020-02-13 00:00:00,34.9,131.4,11.67,230.1
2020-02-13 01:00:00,34.9,131.4,11.664,231.5
2020-02-13 02:00:00,34.9,131.4,11.664,232.9
2020-02-13 03:00:00,34.88,131.4,11.664,234.2
2020-02-13 04:00:00,34.88,131.4,11.664,235.6
2020-02-13 05:00:00,34.84,131.4,11.664,237.0
2020-02-13 06:00:00,34.84,131.4,11.664,238.4
2020-02-13 07:00:00,34.8,131.4,11.664,239.8
2020-02-13 08:00:00,34.8,131.4,11.664,241.1
2020-02-13 09:00:00,34.78,131.4,11.66,242.5
2020-02-13 10:00:00,34.78,131.4,11.66,243.9
2020-02-13 11:00:00,34.75,131.4,11.66,245.2
2020-02-13 12:00:00,34.75,131.4,11.66,246.6
2020-02-13 13:00:00,34.72,131.4,11.66,248.0
2020-02-13 14:00:00,34.72,131.4,11.66,249.4
2020-02-13 15:00:00,34.7,131.2,11.66,250.8
2020-02-13 16:00:00,34.7,131.2,11.65,252.1
2020-02-13 17:00:00,34.66,131.2,11.65,253.5
2020-02-13 18:00:00,34.66,131.2,11.65,254.9
2020-02-13 19:00:00,34.62,131.2,11.65,256.2
2020-02-13 20:00:00,34.62,131.2,11.65,257.5
2020-02-13 21:00:00,34.6,131.2,11.65,259.0
2020-02-13 22:00:00,34.6,131.2,11.65,260.2
2020-02-13 23:00:00,34.56,131.2,11.65,261.8
2020-02-14 00:00:00,34.56,131.2,11.64,263.0
2020-02-14 01:00:00,34.56,131.2,11.64,264.5
2020-02-14 02:00:00,34.53,131.2,11.64,265.8
2020-02-14 03:00:00,34.53,131.2,11.64,267.2
2020-02-14 04:00:00,34.5,131.2,11.64,268.5
2020-02-14 05:00:00,34.5,131.1,11.64,270.0
2020-02-14 06:00:00,34.47,131.1,11.64,271.2
2020-02-14 07:00:00,34.47,131.1,11.64,272.8
2020-02-14 08:00:00,34.44,131.1,11.63,274.0
2020-02-14 09:00:00,34.44,131.1,11.63,275.5
2020-02-14 10:00:00,34.4,131.1,11.63,276.8
2020-02-14 11:00:00,34.4,131.1,11.63,278.2
2020-02-14 12:00:00,34.38,131.1,11.63,279.5
2020-02-14 13:00:00,34.38,131.1,11.63,281.0
2020-02-14 14:00:00,34.34,131.1,11.63,282.2
2020-02-14 15:00:00,34.34,131.1,11.625,283.8
2020-02-14 16:00:00,34.3,131.1,11.625,285.0
2020-02-14 17:00:00,34.3,131.1,11.625,286.5
2020-02-14 18:00:00,34.28,131.1,11.625,287.8
2020-02-14 19:00:00,34.28,131.1,11.625,289.2
2020-02-14 20:00:00,34.25,131.0,11.625,290.5
2020-02-14 21:00:00,34.25,131.0,11.625,292.0
2020-02-14 22:00:00,34.25,131.0,11.625,293.2
2020-02-14 23:00:00,34.22,131.0,11.62,294.8
2020-02-15 00:00:00,34.22,131.0,11.62,296.0
2020-02-15 01:00:00,34.2,131.0,11.62,297.5
2020-02-15 02:00:00,34.2,131.0,11.62,298.8
2020-02-15 03:00:00,34.16,131.0,11.62,300.2
2020-02-15 04:00:00,34.16,131.0,11.62,301.5
2020-02-15 05:00:00,34.12,131.0,11.62,303.0
2020-02-15 06:00:00,34.12,131.0,11.62,304.2
2020-02-15 07:00:00,34.1,131.0,11.61,305.8
2020-02-15 08:00:00,34.1,131.0,11.61,307.0
2020-02-15 09:00:00,34.06,131.0,11.61,308.5
2020-02-15 10:00:00,34.06,131.0,11.61,309.8
2020-02-15 11:00:00,34.03,130.9,11.61,311.2
2020-02-15 12:00:00,34.03,130.9,11.61,312.5
2020-02-15 13:00:00,34.0,130.9,11.61,314.0
2020-02-15 14:00:00,34.0,130.9,11.61,315.2
2020-02-15 15:00:00,33.97,130.9,11.6,316.8
2020-02-15 16:00:00,33.97,130.9,11.6,318.0
2020-02-15 17:00:00,33.94,130.9,11.6,319.5
2020-02-15 18:00:00,33.94,130.9,11.6,320.8
2020-02-15 19:00:00,34.16,130.8,12.3,322.0
2020-02-15 20:00:00,34.22,130.6,12.0,316.5
2020-02-15 21:00:00,34.47,130.4,11.9,320.0
2020-02-15 22:00:00,34.66,130.2,11.9,319.5
2020-02-15 23:00:00,34.78,130.0,11.9,319.8
2020-02-16 00:00:00,34.94,129.9,12.1,319.5
2020-02-16 01:00:00,35.1,129.8,11.7,322.2
2020-02-16 02:00:00,35.25,129.6,12.7,322.2
2020-02-16 03:00:00,35.3,129.5,1.3,14.0
2020-02-16 04:00:00,35.3,129.5,1.8,305.5
2020-02-16 05:00:00,35.34,129.5,3.8,161.2
2020-02-16 06:00:00,35.34,129.5,1.1,41.7
2020-02-16 07:00:00,35.38,129.5,10.2,323.5
2020-02-16 08:00:00,35.47,129.4,1.0,261.5
2020-02-16 09:00:00,35.47,129.4,0.1,105.7
2020-02-16 10:00:00,35.47,129.4,0.1,212.2
2020-02-16 11:00:00,35.47,129.4,0.1,134.9
2020-02-16 12:00:00,35.47,129.4,0.1,96.2
2020-02-16 13:00:00,35.47,129.4,0.1,127.6
2020-02-16 14:00:00,35.47,129.4,0.1,245.8
2020-02-16 15:00:00,35.5,129.4,6.1,354.0
2020-02-16 16:00:00,35.5,129.4,0.0,296.8
2020-02-16 17:00:00,35.5,129.4,0.0,303.2
2020-02-16 18:00:00,35.5,129.4,0.0,262.0
2020-02-16 19:00:00,35.5,129.4,0.1,236.1
2020-02-16 20:00:00,35.5,129.4,0.1,197.4
2020-02-16 21:00:00,35.5,129.4,0.1,150.8
2020-02-16 22:00:00,35.5,129.4,0.1,162.9
2020-02-16 23:00:00,35.5,129.4,0.0,122.2
2020-02-17 00:00:00,35.5,129.4,0.0,100.8
2020-02-17 01:00:00,35.5,129.4,0.0,113.1
2020-02-17 02:00:00,35.5,129.4,0.0,72.4
2020-02-17 03:00:00,35.5,129.4,0.0,56.3
2020-02-17 04:00:00,35.5,129.4,0.0,204.6
2020-02-17 05:00:00,35.5,129.4,0.0,325.2
2020-02-17 06:00:00,35.44,129.4,4.8,283.0
2020-02-17 07:00:00,35.44,129.4,0.0,205.2
2020-02-17 08:00:00,35.44,129.4,0.1,205.9
2020-02-17 09:00:00,35.44,129.4,0.0,174.2
2020-02-17 10:00:00,35.44,129.4,0.0,164.2
2020-02-17 11:00:00,35.44,129.4,0.0,63.8
2020-02-17 12:00:00,35.44,129.4,0.1,119.7
2020-02-17 13:00:00,35.44,129.4,0.0,62.1
2020-02-17 14:00:00,35.44,129.4,0.0,16.0
2020-02-17 15:00:00,35.44,129.4,0.0,232.8
2020-02-17 16:00:00,35.44,129.4,0.0,249.0
2020-02-17 17:00:00,35.44,129.4,0.0,241.2
2020-02-17 18:00:00,35.44,129.4,0.1,246.8
2020-02-17 19:00:00,35.44,129.4,0.0,271.2
2020-02-17 20:00:00,35.44,129.4,0.1,208.5
2020-02-17 21:00:00,35.44,129.4,0.1,164.8
2020-02-17 22:00:00,35.44,129.4,0.1,151.2
2020-02-17 23:00:00,35.44,129.4,1.9,39.0
2020-02-18 00:00:00,35.3,129.5,12.1,144.8
2020-02-18 01:00:00,35.12,129.6,12.0,138.2
2020-02-18 02:00:00,35.0,129.8,11.9,139.9
2020-02-18 03:00:00,34.84,129.9,11.9,138.6
2020-02-18 04:00:00,34.72,130.1,11.8,136.4
2020-02-18 05:00:00,34.66,130.1,12.0,132.9
2020-02-18 06:00:00,34.66,130.1,12.01,134.5
2020-02-18 07:00:00,34.66,130.1,12.016,136.1
2020-02-18 08:00:00,34.62,130.1,12.02,137.8
2020-02-18 09:00:00,34.62,130.1,12.03,139.4
2020-02-18 10:00:00,34.62,130.1,12.04,141.0
2020-02-18 11:00:00,34.62,130.1,12.05,142.6
2020-02-18 12:00:00,34.6,130.1,12.055,144.2
2020-02-18 13:00:00,34.6,130.2,12.06,145.9
2020-02-18 14:00:00,34.6,130.2,12.07,147.5
2020-02-18 15:00:00,34.6,130.2,12.08,149.0
2020-02-18 16:00:00,34.56,130.2,12.086,150.6
2020-02-18 17:00:00,34.56,130.2,12.09,152.2
2020-02-18 18:00:00,34.56,130.2,12.1,153.9
2020-02-18 19:00:00,34.56,130.2,12.11,155.5
2020-02-18 20:00:00,34.53,130.2,12.12,157.1
2020-02-18 21:00:00,34.53,130.2,12.125,158.8
2020-02-18 22:00:00,34.53,130.2,12.13,160.4
2020-02-18 23:00:00,34.53,130.2,12.14,162.0
2020-02-19 00:00:00,34.5,130.2,12.15,163.6
2020-02-19 01:00:00,34.5,130.2,12.16,165.2
2020-02-19 02:00:00,34.5,130.2,12.164,166.9
2020-02-19 03:00:00,34.5,130.2,12.17,168.5
2020-02-19 04:00:00,34.47,130.2,12.18,170.1
2020-02-19 05:00:00,34.47,130.4,12.19,171.8
2020-02-19 06:00:00,34.47,130.4,12.195,173.4
2020-02-19 07:00:00,34.47,130.4,12.2,175.0
2020-02-19 08:00:00,34.44,130.4,12.21,176.6
2020-02-19 09:00:00,34.44,130.4,12.22,178.2
2020-02-19 10:00:00,34.44,130.4,12.23,179.8
2020-02-19 11:00:00,34.44,130.4,12.234,181.4
2020-02-19 12:00:00,34.4,130.4,12.24,183.0
2020-02-19 13:00:00,34.4,130.4,12.25,184.6
2020-02-19 14:00:00,34.4,130.4,12.26,186.2
2020-02-19 15:00:00,34.4,130.4,12.266,187.9
2020-02-19 16:00:00,34.38,130.4,12.27,189.5
2020-02-19 17:00:00,34.38,130.4,12.28,191.1
2020-02-19 18:00:00,34.38,130.4,12.29,192.8
2020-02-19 19:00:00,34.38,130.4,12.3,194.4
2020-02-19 20:00:00,34.34,130.5,12.305,196.0
2020-02-19 21:00:00,34.34,130.5,12.31,197.6
2020-02-19 22:00:00,34.34,130.5,12.32,199.2
2020-02-19 23:00:00,34.34,130.5,12.33,200.9
2020-02-20 00:00:00,34.3,130.5,12.336,202.5
2020-02-20 01:00:00,34.3,130.5,12.34,204.1
2020-02-20 02:00:00,34.3,130.5,12.35,205.8
2020-02-20 03:00:00,34.3,130.5,12.36,207.4
2020-02-20 04:00:00,34.28,130.5,12.37,209.0
2020-02-20 05:00:00,34.28,130.5,12.375,210.6
2020-02-20 06:00:00,34.28,130.5,12.38,212.1
2020-02-20 07:00:00,34.28,130.5,12.39,213.8
2020-02-20 08:00:00,34.25,130.5,12.4,215.4
2020-02-20 09:00:00,34.25,130.5,12.41,217.0
2020-02-20 10:00:00,34.25,130.5,12.414,218.6
2020-02-20 11:00:00,34.25,130.6,12.42,220.2
2020-02-20 12:00:00,34.22,130.6,12.43,221.9
2020-02-20 13:00:00,34.22,130.6,12.44,223.5
2020-02-20 14:00:00,34.22,130.6,12.445,225.1
2020-02-20 15:00:00,34.22,130.6,12.45,226.8
2020-02-20 16:00:00,34.2,130.6,12.46,228.4
2020-02-20 17:00:00,34.2,130.6,12.47,230.0
2020-02-20 18:00:00,34.2,130.6,12.48,231.6
2020-02-20 19:00:00,34.2,130.6,12.484,233.2
2020-02-20 20:00:00,34.16,130.6,12.49,234.9
2020-02-20 21:00:00,34.16,130.6,12.5,236.5
2020-02-20 22:00:00,34.16,130.6,12.51,238.1
2020-02-20 23:00:00,34.16,130.6,12.516,239.8
2020-02-21 00:00:00,34.12,130.6,12.52,241.4
2020-02-21 01:00:00,34.12,130.6,12.53,242.9
2020-02-21 02:00:00,34.12,130.6,12.54,244.5
2020-02-21 03:00:00,34.12,130.8,12.55,246.1
2020-02-21 04:00:00,34.1,130.8,12.555,247.8
2020-02-21 05:00:00,34.1,130.8,12.56,249.4
2020-02-21 06:00:00,34.1,130.8,12.57,251.0
2020-02-21 07:00:00,34.1,130.8,12.58,252.6
2020-02-21 08:00:00,34.06,130.8,12.586,254.2
2020-02-21 09:00:00,34.06,130.8,12.59,255.9
2020-02-21 10:00:00,34.06,130.8,12.6,257.5
2020-02-21 11:00:00,34.06,130.5,12.3,263.0
2020-02-21 12:00:00,34.03,130.1,12.0,264.5
2020-02-21 13:00:00,34.0,129.9,11.8,260.8
2020-02-21 14:00:00,34.0,129.6,11.6,257.0
2020-02-21 15:00:00,33.97,129.5,11.6,258.0
2020-02-21 16:00:00,33.97,129.2,11.4,265.8
2020-02-21 17:00:00,33.94,129.0,11.1,263.8
2020-02-21 18:00:00,33.97,128.8,11.7,276.8
